Quantity,Price_per_Unit,Total_Amount,Discount,Payment_Method,Customer_Category,Customer_Age,Customer_Gender,Month,Product_Demand_Score,Cross_Sell_Potential,Product_Biscuit,Product_Butter,Product_Cheese,Product_Chocolate,Product_Coffee,Product_Coke,Product_Juice,Product_Maggie,Product_Milk,Product_Oil,Product_Paneer,Product_Pepsi,Product_Rice,Product_Salt,Product_Shampoo,Product_Soap,Product_Sugar,Product_Tea,Product_Toothpaste,Store_Location_Bangalore,Store_Location_Chennai,Store_Location_Delhi,Store_Location_Hyderabad,Store_Location_Kolkata,Store_Location_Mumbai,Store_Location_Pune,Sales_Quarter_Q2,Sales_Quarter_Q3,Sales_Quarter_Q4,Transaction_ID,Customer_ID,Store_Location
0.25,0.7171086206544593,0.1913819364996532,1.0,0,2,0.2391304347826087,0,11,0.488888888888889,0.9333333333333332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,T10175,C176,Unknown
0.5,0.2376140608732929,0.1389697306241874,0.0,3,2,0.8260869565217392,0,9,0.7555555555555555,0.4222222222222222,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,T10176,C177,Unknown
0.125,0.0643231877845142,0.0155952070328964,0.25,0,2,0.1304347826086956,0,10,0.0444444444444444,0.3444444444444444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,T10177,C178,Unknown
0.25,0.6448241370159431,0.1724281735120102,1.0,1,2,0.5217391304347826,1,9,0.5666666666666667,0.788888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,T10178,C179,Unknown
0.875,0.3828566762610489,0.2799933988541659,1.0,3,2,0.1739130434782608,0,5,0.9555555555555556,0.0222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,T10179,C180,Unknown
0.5,0.6829567027987017,0.3245957355705865,0.75,3,2,0.4565217391304348,0,10,0.7777777777777778,0.4666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,T10180,C181,Unknown
0.0,0.8172780533610958,0.0712098606846012,1.0,1,2,0.108695652173913,0,10,0.2333333333333333,0.1555555555555555,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,T10181,C182,Unknown
0.25,0.3446016290036132,0.105678546499051,0.5,1,0,0.8695652173913044,0,5,0.3,0.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,T10182,C183,Unknown
0.625,0.8722722354910486,0.5246528265615836,0.5,3,1,0.3695652173913043,1,3,0.3555555555555555,0.788888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,T10183,C184,Unknown
0.0,0.6100802253659134,0.0599901428835856,0.5,2,1,0.934782608695652,0,9,0.5666666666666667,0.6888888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,T10184,C185,Unknown
0.5,0.384244799640721,0.1859025394340409,0.75,0,2,0.5652173913043479,0,5,0.7999999999999999,0.5666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,T10185,C186,Unknown
0.0,0.722885663543389,0.0670217012669293,0.75,1,2,0.8913043478260869,0,7,0.4111111111111111,0.3666666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10186,C187,Unknown
0.625,0.4213975136260641,0.2297042642064017,1.0,2,2,0.0869565217391304,0,9,0.3,0.9444444444444444,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,T10187,C188,Unknown
1.0,0.18355890338253,0.1986030548140417,0.0,4,2,0.7826086956521738,1,11,0.3555555555555555,0.2666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,T10188,C189,Unknown
0.625,0.261987874334007,0.1461127948493221,1.0,3,2,0.6956521739130435,0,7,0.1222222222222222,0.7333333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,T10189,C190,Unknown
0.625,0.4064547737154755,0.2498533698180447,0.5,2,2,0.8695652173913044,1,11,0.4555555555555555,0.9111111111111112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,T10190,C191,Unknown
0.375,0.0431543062445138,0.0244086287680611,0.25,3,2,0.3913043478260869,0,9,0.4777777777777778,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,T10191,C192,Unknown
0.75,0.4972339600302121,0.3741043293258134,0.25,3,2,0.3478260869565217,0,1,0.5222222222222221,0.3888888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,T10192,C193,Unknown
0.75,0.8435911568375283,0.5266130992602703,1.0,1,2,0.9130434782608696,0,4,0.1333333333333333,0.9555555555555556,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,T10193,C194,Unknown
0.75,0.3937167003490722,0.2672237498522547,0.75,3,2,0.8260869565217392,1,9,0.6444444444444445,0.1777777777777778,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,T10194,C195,Unknown
0.625,0.7576091616143059,0.5080116947326871,0.0,4,2,0.4782608695652174,0,2,0.3777777777777778,0.8333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,T10195,C196,Unknown
0.0,0.3426215118296691,0.0336926051555841,0.5,0,2,0.7608695652173914,1,8,0.6,0.9000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,T10196,C197,Unknown
1.0,0.2452283258823769,0.2200500884241325,0.75,1,0,0.9782608695652172,1,10,0.788888888888889,0.9444444444444444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,T10197,C198,Unknown
0.25,0.2889746259211628,0.0892693468210799,0.5,1,1,0.2608695652173913,1,10,0.4444444444444445,0.5222222222222221,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,T10198,C199,Unknown
0.125,0.3193500316410476,0.0611052013014961,0.75,1,1,0.8913043478260869,0,2,0.7111111111111111,0.0999999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,T10199,C200,Unknown
0.5,0.1918672300814501,0.0965818999257371,0.75,3,2,0.9130434782608696,1,6,0.4777777777777778,0.5444444444444444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,T10200,C201,Unknown
0.875,0.4175801743319656,0.3808415122868287,0.0,0,2,0.3913043478260869,0,8,0.3555555555555555,0.2888888888888889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,T10201,C202,Unknown
0.875,0.1956845693755486,0.1585724576110542,0.75,2,2,0.3478260869565217,0,8,0.0333333333333333,0.7555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10202,C203,Unknown
0.125,0.5216690142282646,0.0986804398682447,0.75,1,2,0.3260869565217391,1,4,0.7999999999999999,0.3888888888888889,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,T10203,C204,Unknown
0.375,0.0412150162287953,0.022254335904658,0.5,4,2,0.3478260869565217,0,11,0.8555555555555555,0.8777777777777778,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,T10204,C205,Unknown
0.375,0.9046481719639904,0.382045775378172,0.25,4,2,0.0652173913043478,1,5,0.6111111111111112,0.2666666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10205,C206,Unknown
0.25,0.6099781574703492,0.1942855486198922,0.25,1,2,0.1739130434782608,0,6,0.7,0.5777777777777777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,T10206,C207,Unknown
0.125,0.0579949782595382,0.0125667083698514,0.75,2,2,0.108695652173913,1,8,0.4333333333333334,0.3888888888888889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,T10207,C208,Unknown
0.375,0.3941249719313287,0.1701088520027564,0.25,2,0,0.1739130434782608,0,2,0.488888888888889,0.5111111111111112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,T10208,C209,Unknown
0.75,0.055790311715353,0.0475661619912267,0.75,1,1,0.6304347826086956,0,10,0.0444444444444444,0.4000000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,T10209,C210,Unknown
0.75,0.6670136975115847,0.4711590140207445,0.5,2,1,0.1956521739130434,0,4,0.0444444444444444,0.977777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,T10210,C211,Unknown
0.875,0.4765550043889195,0.3672244188873055,0.75,2,2,0.3478260869565217,0,9,0.6555555555555554,0.788888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10211,C212,Unknown
0.0,0.1382611713311695,0.0118664516834036,1.0,3,2,0.0652173913043478,0,4,0.5222222222222221,0.2444444444444444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,T10212,C213,Unknown
0.0,0.6892644987445649,0.0600213645192871,1.0,3,2,0.0,0,1,0.5555555555555555,0.6555555555555554,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,T10213,C214,Unknown
0.875,0.4837405842366342,0.3505297642543493,1.0,0,2,0.5652173913043479,1,9,0.7555555555555555,0.9111111111111112,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10214,C215,Unknown
0.875,0.8509400453181456,0.6834282248046976,0.5,1,2,0.3260869565217391,0,11,0.7222222222222222,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,T10215,C216,Unknown
0.25,0.5362647232939352,0.1530886003117703,0.75,0,2,0.8695652173913044,1,3,0.0333333333333333,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,T10216,C217,Unknown
0.25,0.436401494273991,0.13275662511959,0.5,3,2,1.0,0,7,0.6222222222222222,0.1777777777777778,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,T10217,C218,Unknown
0.25,0.9332884234592852,0.3105794512574514,0.0,2,0,0.8260869565217392,0,11,0.1777777777777778,0.4555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,T10218,C219,Unknown
0.125,0.5707840855737236,0.1078016177267527,0.75,2,1,0.3913043478260869,1,4,0.2555555555555556,0.4111111111111111,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10219,C220,Unknown
0.25,0.9655827056157756,0.2565303396244929,1.0,4,1,0.7173913043478262,1,10,0.6666666666666666,0.5555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,T10220,C221,Unknown
1.0,0.2980586686263702,0.311181582803123,0.0,1,2,0.5434782608695652,1,5,0.7999999999999999,0.1666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10221,C222,Unknown
0.125,0.5902178128891339,0.1314252453686049,0.0,3,2,0.8043478260869565,1,5,0.7555555555555555,0.3111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,T10222,C223,Unknown
0.25,0.2688060097576908,0.0785803968269897,0.75,3,2,0.0652173913043478,1,8,0.4222222222222222,0.3444444444444444,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,T10223,C224,Unknown
0.0,0.1315451038030498,0.0146005749241202,0.0,0,2,0.2391304347826087,0,1,0.2222222222222222,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,T10224,C225,Unknown
0.75,0.3612795231387919,0.2461402252864027,0.75,4,2,0.6956521739130435,1,10,0.977777777777778,0.6333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,T10225,C226,Unknown
0.0,0.4445465123400086,0.0462548532917639,0.25,2,2,0.0434782608695652,1,1,0.9444444444444444,0.0444444444444444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,T10226,C227,Unknown
0.625,0.3490313756710964,0.2401969639189397,0.0,0,2,0.7608695652173914,1,7,0.5,0.811111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10227,C228,Unknown
0.625,0.9139975911976648,0.5492688561953761,0.5,4,0,0.673913043478261,1,7,0.1222222222222222,0.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,T10228,C229,Unknown
0.375,0.4317676118153796,0.1659742153891442,0.75,3,1,1.0,0,7,0.7666666666666667,0.6444444444444445,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10229,C230,Unknown
0.375,0.3270051238083573,0.1194673588949325,1.0,4,1,0.2608695652173913,0,5,0.1777777777777778,0.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10230,C231,Unknown
0.5,0.8892971604711455,0.44524728650534,0.5,4,2,0.6956521739130435,0,3,0.7555555555555555,0.1888888888888889,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,T10231,C232,Unknown
0.0,0.411088656174087,0.0404253278829277,0.5,4,2,0.2826086956521739,0,3,0.7444444444444445,0.9888888888888888,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,T10232,C233,Unknown
0.25,0.1675954845163002,0.0503850296717045,0.75,2,2,0.4782608695652174,0,5,0.4777777777777778,0.7111111111111111,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10233,C234,Unknown
0.75,0.6366587053708127,0.5005207322811642,0.0,2,2,0.5434782608695652,1,10,0.0444444444444444,0.1555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,T10234,C235,Unknown
0.75,0.7131687998856839,0.4748743886692224,0.75,3,0,1.0,0,5,0.7444444444444445,0.2555555555555556,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,T10235,C236,Unknown
0.0,0.2197930063077959,0.0203029836733146,0.75,2,1,0.6086956521739131,1,7,0.3888888888888889,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,T10236,C237,Unknown
0.25,0.5649049747892297,0.1802536534889063,0.25,3,1,0.4565217391304348,1,5,0.6555555555555554,0.7666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,T10237,C238,Unknown
0.25,0.3608304243983097,0.1167131646026935,0.25,3,2,0.3260869565217391,1,6,0.7333333333333333,0.3222222222222222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,T10238,C239,Unknown
1.0,0.9722375324065567,0.8764426068281719,0.5,1,2,0.6304347826086956,0,9,0.3222222222222222,0.9333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,T10239,C240,Unknown
0.125,0.7031661461203993,0.1244806615418581,1.0,4,2,0.5434782608695652,1,5,0.5444444444444444,0.9333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,T10240,C241,Unknown
0.625,0.2215894012697246,0.140793966195889,0.5,4,0,1.0,1,7,0.0333333333333333,0.0555555555555555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,T10241,C242,Unknown
0.625,0.5551676975524119,0.3564484943366183,0.25,1,1,0.1739130434782608,1,5,0.6444444444444445,0.9666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,T10242,C243,Unknown
0.625,0.6884071284218262,0.4161844039009204,0.5,3,1,0.108695652173913,1,2,0.7777777777777778,0.8555555555555555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,T10243,C244,Unknown
0.125,0.3593810602812992,0.0809889230096764,0.0,4,2,0.5869565217391305,0,2,0.5111111111111112,0.2555555555555556,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,T10244,C245,Unknown
0.875,0.556902851777002,0.4521450378785344,0.5,1,2,0.2608695652173913,1,1,0.6777777777777777,0.0333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,T10245,C246,Unknown
0.75,0.0433380284565292,0.0394730679940322,0.75,1,0,0.5,1,4,0.3333333333333333,0.6777777777777777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,T10246,C247,Unknown
0.625,0.8319350031641047,0.4449841327187131,1.0,0,1,0.3043478260869565,0,3,0.3888888888888889,0.5222222222222221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,T10247,C248,Unknown
0.0,0.1756180211076408,0.0183449410914637,0.25,0,1,0.7391304347826086,1,4,0.8777777777777778,0.5333333333333332,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10248,C249,Unknown
0.5,0.5563312715618429,0.2658031654278368,0.75,0,2,0.3260869565217391,0,3,0.9111111111111112,0.8222222222222222,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,T10249,C250,Unknown
0.25,0.1826402923224528,0.057904983642093,0.5,4,2,0.1739130434782608,0,5,0.6333333333333334,0.4333333333333334,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10250,C251,Unknown
0.125,0.0716720762651315,0.0140987986360605,1.0,2,2,0.6521739130434783,1,8,0.4444444444444445,0.7999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,T10251,C252,Unknown
0.625,0.4886806703819381,0.2983606411139879,0.5,0,2,0.7173913043478262,0,1,0.0333333333333333,0.7444444444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,T10252,C253,Unknown
0.0,0.1783942678669851,0.0186326261632846,0.25,3,2,0.1304347826086956,0,5,0.9222222222222224,0.5777777777777777,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,T10253,C254,Unknown
0.875,0.3690570967807786,0.338433610536856,0.0,1,2,0.8260869565217392,0,1,0.2,0.0333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,T10254,C255,Unknown
0.125,0.7275195460020005,0.1614247770440693,0.0,3,2,0.4782608695652174,0,5,0.2555555555555556,0.8666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,T10255,C256,Unknown
0.875,0.5455733153693838,0.4679677168286846,0.25,0,0,0.6304347826086956,0,6,0.7555555555555555,0.8222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,T10256,C257,Unknown
1.0,0.6352705819911405,0.6104989440396783,0.25,0,1,0.4782608695652174,0,2,0.1666666666666666,0.488888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,T10257,C258,Unknown
0.75,0.4713087145569232,0.3176600722111831,0.75,2,1,0.3478260869565217,1,9,0.8444444444444444,0.5111111111111112,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,T10258,C259,Unknown
0.125,0.0544838426521321,0.0135524200112843,0.25,0,2,1.0,0,9,0.4222222222222222,0.2666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,T10259,C260,Unknown
1.0,0.0350092881784963,0.0470911471051968,0.5,4,2,0.2173913043478261,0,5,0.4111111111111111,0.6111111111111112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10260,C261,Unknown
0.125,0.087676322289587,0.0216232128401206,0.0,1,0,0.9782608695652172,1,1,0.7555555555555555,0.1111111111111111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,T10261,C262,Unknown
0.75,0.4727784922530467,0.3563369884948272,0.25,1,1,0.2608695652173913,0,10,0.9666666666666666,0.5666666666666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,T10262,C263,Unknown
0.75,0.971278094188254,0.7564132584906124,0.0,1,1,0.5869565217391305,1,8,0.3555555555555555,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,T10263,C264,Unknown
0.75,0.2309592340825117,0.161429237277741,0.75,1,2,0.6086956521739131,1,6,0.3555555555555555,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10264,C265,Unknown
0.375,0.8120113499499867,0.3072097447185258,0.75,4,2,0.7173913043478262,1,4,0.4111111111111111,0.5111111111111112,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10265,C266,Unknown
1.0,0.1081103149815257,0.1180980671577383,0.25,3,2,0.2173913043478261,1,6,0.4666666666666667,0.1555555555555555,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10266,C267,Unknown
0.625,0.9900994141302796,0.5279221778428972,1.0,1,2,0.1304347826086956,1,6,0.4000000000000001,0.7333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,T10267,C268,Unknown
0.25,0.1216036907751035,0.0375730084499126,0.75,4,0,0.7608695652173914,1,6,0.0777777777777777,0.2777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,T10268,C269,Unknown
0.125,0.1782513728131953,0.0392411358431068,0.25,4,1,0.5869565217391305,1,8,0.9111111111111112,0.7222222222222222,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,T10269,C270,Unknown
0.625,0.1674117623042848,0.1149915144054397,0.25,0,1,0.1739130434782608,0,9,0.211111111111111,0.6111111111111112,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,T10270,C271,Unknown
0.125,0.5048073978810705,0.0898090350953486,1.0,2,2,0.2608695652173913,1,3,0.2,0.1777777777777778,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,T10271,C272,Unknown
0.875,0.9862208340988424,0.7458447348056566,0.75,1,2,0.4347826086956522,0,4,0.8333333333333333,0.1111111111111111,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,T10272,C273,Unknown
0.875,0.5497580990875129,0.3966887225221729,1.0,1,2,0.0652173913043478,0,9,0.1222222222222222,0.1111111111111111,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,T10273,C274,Unknown
0.25,0.058484904158246,0.0186950694346876,1.0,2,2,0.6956521739130435,1,2,0.1222222222222222,0.5555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,T10274,C275,Unknown
0.625,0.1398942576601955,0.1031116820210211,0.0,2,2,0.0434782608695652,0,5,0.4111111111111111,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,T10275,C276,Unknown
0.5,0.9425357747973953,0.497719705535373,0.25,3,2,0.1739130434782608,1,6,0.5,0.9666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,T10276,C277,Unknown
0.75,0.7205585155245269,0.5080116947326871,0.5,1,2,0.9130434782608696,1,3,0.5555555555555555,0.0999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,T10277,C278,Unknown
0.5,0.6121828240145345,0.3262928544826463,0.25,1,2,0.0,0,6,0.2333333333333333,0.0999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,T10278,C279,Unknown
0.75,0.5163206565007042,0.346919205097155,0.75,1,0,0.4347826086956522,0,2,0.5777777777777777,0.5222222222222221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,T10279,C280,Unknown
